premise,hypothesis,source,tag
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","Признать Арутюняна Армена Размиковича виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере 9500 (девяти тысяч пятисот) рублей с административным выдворением за пределы Российской Федерации в форме контролируемого самостоятельного выезда из Российской Федерации.",КоАП Статья 20.20 Часть 3,contradiction
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","Признать Бабаяна Жирайра Арамаисовича виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере 10000 рублей.",КоАП Статья 20.20 Часть 3,contradiction
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","Признать Айвазяна Завена Гагиковича виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде предупреждения.",КоАП Статья 20.20 Часть 3,contradiction
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","Признать Леонова Армена Кареновича виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере 50 000 (пятидесяти тысяч) рублей.",КоАП Статья 20.20 Часть 3,contradiction
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","Признать Аскарова Армана виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере шести тысяч рублей.",КоАП Статья 20.20 Часть 3,contradiction
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","Признать Савицкого Вадима Леонидовича виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере тридцати тысяч рублей.",КоАП Статья 20.20 Часть 3,contradiction
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","Признать Таирова Санжара виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере 2 000 рублей.",КоАП Статья 20.20 Часть 3,contradiction
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","Признать Нургалиева Айрата виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере 5000 рублей с последующими обязательными административными работами сельхоз назначения.",КоАП Статья 20.20 Часть 3,contradiction
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","Признать Ахметова Данияра виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере 4 500 рублей с последующими исправительными работами административного плана.",КоАП Статья 20.20 Часть 3,contradiction
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","Признать Сулейманова Марата виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере 5 000 рублей с принудительными работами общественного назначения.",КоАП Статья 20.20 Часть 3,contradiction
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","Признать Савицкого Дениса Ивановича невиновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере пятидесяти тысяч рублей с административным выдворением за пределы Российской Федерации в форме контролируемого самостоятельного выезда из Российской Федерации.",КоАП Статья 20.20 Часть 3,contradiction
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","Признать Лупу Иона виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде дисквалификации на 5 лет.",КоАП Статья 20.20 Часть 3,contradiction
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","Признать Гелашвили Левана Мерабовича виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде предупреждения.",КоАП Статья 20.20 Часть 3,contradiction
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","Признать Оганесяна Армена Грачьевича виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере 50000 рублей с административным выдворением за пределы Российской Федерации в форме контролируемого самостоятельного выезда из Российской Федерации.",КоАП Статья 20.20 Часть 3,contradiction
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","Признать Токтомушова Улана Бекировича виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере 400 рублей с административным выдворением за пределы Российской Федерации в форме контролируемого самостоятельного выезда из Российской Федерации.",КоАП Статья 20.20 Часть 3,contradiction
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","Признать Курбанова Илхомжона Саидмуминовича виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере 500 рублей с административным выдворением за пределы Российской Федерации в форме контролируемого самостоятельного выезда из Российской Федерации.",КоАП Статья 20.20 Часть 3,contradiction
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","Признать Рахимова Шухрата Фуркатовича виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере 40000 рублей с административным выдворением за пределы Российской Федерации в форме контролируемого самостоятельного выезда из Российской Федерации.",КоАП Статья 20.20 Часть 3,contradiction
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","ПризнатьТаммсаару Прийта Яановича виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере 3000 (три тысячи) рублей с административным выдворением за пределы Российской Федерации в форме контролируемого самостоятельного выезда из Российской Федерации.",КоАП Статья 20.20 Часть 3,contradiction
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","Признать Ардзинба Астамура Владимировича виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере 4000 рублей с последующими административными работами коммунального назначения.",КоАП Статья 20.20 Часть 3,contradiction
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","Признать Сатыбалдиева Ерлана Нурлановича виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере четырех рублей.",КоАП Статья 20.20 Часть 3,contradiction
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","Признать Камилова Илхомжона Фуркатовича виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере 9000 (девяти тысяч) рублей с административным выдворением за пределы Российской Федерации в форме контролируемого самостоятельного выезда из Российской Федерации.",КоАП Статья 20.20 Часть 3,contradiction
"Действия, указанные в части 2 настоящей статьи, совершенные иностранным гражданином или лицом без гражданства, - влекут наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей с административным выдворением за пределы Российской Федерации либо административный арест на срок до пятнадцати суток с административным выдворением за пределы Российской Федерации.","Признать Юсуфзода Шухрата Саидкаримовича виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере 12 000 (двенадцати тысяч) рублей с административным выдворением за пределы Российской Федерации в форме контролируемого самостоятельного выезда из Российской Федерации.",КоАП Статья 20.20 Часть 3,contradiction
"Неуплата административного штрафа в срок, предусмотренный настоящим Кодексом, -
 влечет наложение административного штрафа в двукратном размере суммы неуплаченного административного штрафа, но не менее одной тысячи рублей, либо административный арест на срок до пятнадцати суток, либо обязательные работы на срок до пятидесяти часов.","Признать Григоряна Карена Леоновича виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере 4000 рублей с административным выдворением за пределы Российской Федерации в форме контролируемого самостоятельного выезда из Российской Федерации.",КоАП Статья 20.25 Часть 1,not mentioned
"Уклонение иностранного гражданина или лица без гражданства от исполнения административного наказания в виде административного выдворения за пределы Российской Федерации в форме контролируемого самостоятельного выезда из Российской Федерации -
 влечет наложение административного штрафа в размере от трех тысяч до пяти тысяч рублей и административное выдворение за пределы Российской Федерации.","Признать Григоряна Артура Вагановича виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере 4500 рублей с административным выдворением за пределы Российской Федерации в форме контролируемого самостоятельного выезда из Российской Федерации.",КоАП Статья 20.25 Часть 3,not mentioned
"Нарушение административного запрета на посещение мест проведения официальных спортивных соревнований в дни их проведения -
 влечет наложение административного штрафа в размере от сорока тысяч до пятидесяти тысяч рублей или административный арест на срок от десяти до пятнадцати суток.","Признать Енокяна Тиграна Мелиссовича виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере 5000 рублей с административным выдворением за пределы Российской Федерации в форме контролируемого самостоятельного выезда из Российской Федерации.",КоАП Статья 20.25 Часть 5,not mentioned
"Потребление (распитие) алкогольной продукции в местах, запрещенных федеральным законом, -
 влечет наложение административного штрафа в размере от пятисот до одной тысячи пятисот рублей.","Признать Погосяна Ашота Рубиковича виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере 4000 (четырех тысяч рублей) с административным выдворением за пределы Российской Федерации в форме контролируемого самостоятельного выезда из Российской Федерации.",КоАП Статья 20.20 Часть 1,not mentioned
"Потребление наркотических средств или психотропных веществ без назначения врача, новых потенциально опасных психоактивных веществ или одурманивающих веществ на улицах, стадионах, в скверах, парках, в транспортном средстве общего пользования, а также в других общественных местах либо невыполнение законного требования уполномоченного должностного лица о прохождении медицинского освидетельствования на состояние опьянения гражданином, в отношении которого имеются достаточные основания полагать, что он потребил наркотические средства или психотропные вещества без назначения врача, новые потенциально опасные психоактивные вещества или одурманивающие вещества на улице, стадионе, в сквере, парке, в транспортном средстве общего пользования, а также в другом общественном месте, - (в ред. Федеральных законов от 03.02.2015 N 7-ФЗ, от 13.07.2015 N 230-ФЗ) влечет наложение административного штрафа в размере от четырех тысяч до пяти тысяч рублей или административный арест на срок до пятнадцати суток.","Признать Саакяна Карена Давидовича виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере четырех тысяч рублей с административным выдворением за пределы Российской Федерации в форме контролируемого самостоятельного выезда из Российской Федерации.",КоАП Статья 20.20 Часть 2,not mentioned
"Задачами производства по делам об административных правонарушениях являются всестороннее, полное, объективное и своевременное выяснение обстоятельств каждого дела, разрешение его в соответствии с законом, обеспечение исполнения вынесенного постановления, а также выявление причин и условий, способствовавших совершению административных правонарушений.","Признать Фазылова Ильдара виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере четырех тысяч рублей с административным выдворением за пределы Российской Федерации в форме контролируемого самостоятельного выезда из Российской Федерации.",КоАП Статья 24.1,not mentioned
"Производство по делам об
 административных правонарушениях ведется на русском языке - государственном языке Российской Федерации. Наряду с государственным языком Российской Федерации производство по делам об административных правонарушениях может вестись на государственном языке республики, на территории которой находятся судья, орган, должностное лицо, уполномоченные рассматривать дела об административных правонарушениях.","Признать Рахманова Самира виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере четырех тысяч двухсот пятидесяти рублей с административным выдворением за пределы Российской Федерации в форме контролируемого самостоятельного выезда из Российской Федерации.",КоАП Статья 24.2 Часть 1,not mentioned
"Нарушение правил борьбы с карантинными, особо опасными и опасными вредителями растений, возбудителями болезней растений, растениями-сорняками - 
 влечет предупреждение или наложение административного штрафа на граждан в размере от трехсот до пятисот рублей; на должностных лиц - от пятисот до одной тысячи рублей; на юридических лиц - от пяти тысяч до десяти тысяч рублей.","Признать Алиева Рамина виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере четырех тысяч четырехсот двадцати рублей с административным выдворением за пределы Российской Федерации в форме контролируемого самостоятельного выезда из Российской Федерации.",КоАП Статья 10.1,not mentioned
"Нарушение порядка ввоза на территорию Российской Федерации и в свободные от карантинных объектов зоны, вывоза с территории Российской Федерации и из карантинных фитосанитарных зон подкарантинной продукции (подкарантинного материала, подкарантинного груза) - 
 влечет наложение административного штрафа на граждан в размере от трехсот до пятисот рублей; на должностных лиц - от пятисот до одной тысячи рублей; на юридических лиц - от пяти тысяч до десяти тысяч рублей.","Признать Аббасова Фидана виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере 5 000 рублей с административным выдворением за пределы Российской Федерации в форме контролируемого самостоятельного выезда из Российской Федерации.",КоАП Статья 10.2,not mentioned
"Нарушение правил производства, заготовки, перевозки, хранения, переработки, использования и реализации подкарантинной продукции (подкарантинного материала, подкарантинного груза) - 
 влечет наложение административного штрафа на граждан в размере от двухсот до пятисот рублей; на должностных лиц - от пятисот до одной тысячи рублей; на лиц, осуществляющих предпринимательскую деятельность без образования юридического лица, - от пятисот до одной тысячи рублей или административное приостановление деятельности на срок до девяноста суток; на юридических лиц - от пяти тысяч до десяти тысяч рублей или административное приостановление деятельности на срок до девяноста суток.","Признать Бабаева Самира виновным в совершении административного правонарушения, предусмотренного ч.3 ст.20.20 Кодекса РФ об административных правонарушениях, и назначить ему наказание в виде административного штрафа в размере 4 800 рублей с административным выдворением за пределы Российской Федерации в форме контролируемого самостоятельного выезда из Российской Федерации.",КоАП Статья 10.3,not mentioned
